"October 14, 2017",1," cons: led notification (huge downgrade functionality). seal battery (so, 18 months, it's either visit repair shop toss landfill). pitiful virtual keyboard (no dedicate number row first screen) way toggle silence, vibrate, full sound. play game volume control rocker achieve effect. volume control rocker locate close lock screen button. whee...what could possibly go wrong arrangement? task manager include ""close all"" button!!! contact manager include side alphabet index la note 4. hope don't lot contacts. grrrr. display auto dims low light, infuriating. assume there's set kill feature, i'm tire fight phone.... stupid app rummage thru picture every night show curated collection morning. find app uninstall/disable it. pros: battery life excellent, new phone. change time, course. app performance fast smooth. flashlight ""app"" native easily accessible. nice touch. final thoughts. note 4 joy use. otoh, moto g5 plus tool i'll pick necessary, overall, leave unenthused underwhelmed.",negative, 
"April 14, 2017",5," drop galaxy s7 edge buy first released. deductible replace nearly cost phone. son motorola turbo 2 love give try. moto 5g plus performs well s7 edge didn't come bloatware. phone responsive, beautiful screen, outstanding battery life. play many game phone can't evaluate performance area, however, use web, email, twitter, ect. performs well lag easy battery. thing miss s7 wireless charging, gain fm radio! highly recommend moto g5 plus.",positive,"['customer service', 'price']"
"July 14, 2017",5," big decision switch samsung phone user motorola. samsung price top line ridiculous. motorola g5 plus easy transition to; learn operate system problem. love 64gb storage look forward able load apps want without worry storage issue always encounter former samsung 16gb phone. phone pack feature good value (for example speed, storage, good camera, external micro sd card storage capacity.). big plus samsung come preloaded lot nonsense apps don't want. minus back phone removable cannot replace battery. &, thus, insert sim micro sd card require special tool come box phone. don't throw out, might miss box. surely lose tool frustrate line, notice salesperson mobile one store, could get help, needed. another minus speaker aren't good, someone speaker phone can't hear well; instead use earbuds. earbud jack standard. battery life seem extraordinarily good. minus charger come phone, super charger, cheap quality doesn't fit phone snugly. house three motorola phone use one come different charger. guess motorola switch manufacture get poor quality version. but, positive side, use old samsung charger size/type phone. love phone unlocked, give freedom household change carrier mobile's service prof disappointing. trouble get work mobile network, activate store within one minute.",positive,"['customer service', 'price']"
"May 12, 2017",2," cons: nothing reliable, wifi signal go out/off often. buy uber lift driving, gps, even location on/high accuracy setting, go time. addition, best buy offer 15 day return policy, short evaluate kind device. pros: price, touch fingerprint sensor, android 7.0 thousand applications, nice camera",positive,['customer service']
"August 24, 2017",4, around good phone miss features. fast performance smooth. picture sub par best speaker weak. use bluetooth that. speakerphone fall short regular fine. nfc deal breaker u phones? battery life good well.,positive, 
"July 15, 2017",5," yes work verizon!! click settings, click more, click celluar networks, click prefer network type, click lte\cmda, back arrow, cdma subscription, click ruim\sim, back arrow, click system select, click automatic, back arrow, make sure enhance 4g lte mode on. done!!",positive, 
"June 2, 2017",3," return moto z play. need big screen, couldn't hear people called, even though volume max.",neutral,['customer service']
"April 16, 2017",5," surprised rich feature set inexpensive phone. 64 gig storage, 4 gig ran, octacore processor unlocked.",positive, 
"July 24, 2017",4," phone conventional whistle bell price far iphone samsung offerings. beef power button. i've probably inadvertently turn phone 30 time week i've it. on/off button locate right want put hand, ""soft."" could probably turn phone blow it. last phone button similar place really press want turn phone,.",positive,['price']
"May 12, 2017",5, 2nd official android phone i've own beast! run absolutely everything ease. stutter slowdowns seamlessly move apps without waiting. it's get loud speaker extremely high quality camera. first one i've 4k hdr video recording. also fingerprint reader work great. wonderful way keep phone secure tap unlock it. recommend phone anyone doesn't want break bank. think it's dumb spend lot money something carry pocket day everyday chance drop lose whatever. budget phone win!,positive,['price']
"May 3, 2017",4," reading lot good review internet, decide trade iphone 6 plus android phone. present time interested spending ton money new unit. first time pick unit really impressed, seem solid inexpensive phone. far good battery life, decent enough camera display phone price range great spec boot(got 4gb/64gb). negative side speaker/mic ok, little slick hold. i'm hop case arrive break it...:)",positive,['price']
"April 28, 2017",5," best budget phone buy, full stop. battery fantastic, it's really optimize nearly stock android. wifi call volte t-mobile work box. can't really see anyone would drop $900 phone day aside ooh-ahh factor. g5+ extremely capable 99% people. camera sensor sony that's s7 moto software fault average images.",positive, 
"April 20, 2017",5," tire cell phone plan, seem though decent phone come plan go cost arm leg, motorola do right! get 64gb 4gb rom. much room price 299$ worth it! put 64gb sd card excess storage, even touch yet. much room fast. even come android 7!",neutral,['price']
"April 8, 2017",5," great phone. nice screen. 4gb ram handle mulitasking music stream browsiing. smooth transition unlock g5 plus previous 3 year old unlocked g 1st generation. get 2 day battery life full charge 2 hour music stream 2-3 hour browse per day. turbocharger included: 15-30 minute would get day, figure 75-90 minute charge battery dead full. live without nfc, unlocked phone buy.",positive,['faulty product']
"November 17, 2017",5," go iphone 6 this. think migrate 8 price absurd. decide try couldn't happier. originally apps keep bound io ecosystem; however, see nearly every app use also available android port everything over. fast phone, cost less purchase cheap accessories. great combo!",neutral,['price']
"November 9, 2017",5," 11/9/17 p[hone way $225 steal. 64gig (4gig ram) smart phone premium feel steal. new ""s"" model phone go get 64gig g5 plus stick one cheap new camera big improvement (and main change slightly big screen slight design change).",neutral,['price']
"October 18, 2017",1," like phone start ""but"" month apps start crash opening. full reset, put apps back phone power cycle get work. play music sd card. would give 5 rat well galaxy s5.",positive, 
"June 30, 2017",4," nfc usb-c thing keep phone 5-star rating. excellent battery life, never heat up, quick ton memory. love camera moto gestures.",positive, 
"June 4, 2017",5, one best phone right now. specs good premium flagship phones. camera good feel like thousand dollar phone. doesn't bloatware even use project fi sim card. don't write review phone truly impressed me.,positive, 
"May 6, 2017",5," use moto x recently lg g4 consider upgrade either lg g6 samsung s8 want buy unlocked phone work carrier. price feature phone over. use month, say wonderful every aspect. call great. speakerphone well g4. love front fire speaker! snappy faster old g4. camera excellent. battery may par moto z play (nothing else is) greatly outlast old g4 even well brother's s8. use heavily, hour phone calls, hundred texts, several videos, lot web searches, gps apps, almost never go bed less 50% battery left! screen bright. thought would miss big screen not. right size. hate gray love look phone. people say chrome bevel edge look cheap disagree. wonderful hold. say slick (and is) gotten use feel secure never drop it. love dark glass look menus. love one button nav. reminds use old palm pre. best phone experience since palm pre 3! again, exceeds expectations.",positive,"['price', 'faulty product']"
"May 5, 2017",5," need good phone, unlocked, cmda 4g compatible, low bloatware, low cost, hot spot ready. pleasant surprise fill bill. drop sim phone run verizon network. connecting, happy verizon force apps onto phone. heavily load google apps moto apps. beyond clean. google force auto update apps you. way i've find turn off. take great pictures, phone quality clear. difficult read bright sunlight. typical day 4-6 hour music streaming, 2-3 hour hot spotting, lot surfing, numerous texts, read news, etc. surprise battery still average 51% battery power leave 17 hour use, go least 24 30 hour without charging. without turn battery management feature. wall charger, sim card remover, short usb cable use charger, one quick user guide box. look thing was, excellent choice.",positive, 
"April 19, 2017",5," cheap budget phone, say motorola g5 plus is, far, best choice somebody want good phone fraction cost. cricket wireless customer take sim card old phone use cricket place moto start up. service transfer automatically problems. get lte speeds, reception exactly somewhat good certain area old phone, android 7.0 operating system lightning fast. 4gb ram definitely help speed along, well. much fun phone. totally miss android, old phone windows phone. lot little bell whistle phone well. consider phone, sure yet, take plunge like buy it. disappointed.",positive,['price']
"April 8, 2017",5, purchase 64gb model launch day replace moto x pure edition. besides lack nfc g5 plus excellent value money. battery life great lasting entire day heavy use. 4gb ram couple snapdragon 625 quick haven't single issue force close slow downs. complaint center around camera quality low light.,neutral,"['customer service', 'price']"
"November 28, 2017",5," battery life excellent, last 2 day moderate use. screen bright readable sunlight. 64g storage leaf plenty room apps. processor speed fast. phone easy setup ready go minutes.",positive, 
"November 27, 2017",5, great phone price. opt 64 gb storage 4 gig ram. fast great battery life. camera good great. surf internet watch 2 netflix show still 50% battery life end day. impressive. highly recommend phone look great budget phone.,positive, 
"November 21, 2017",5," i've phone two day i'm love it. it's fast responsive. former galaxy s6 user, moto g5+ work pretty much way big learning curve. it's also first time i've buy unlocked phone. like come fm radio chip hotspot app, two thing weren't allow verizon phone. i've read unlocked phone don't contain bloatware phone company load on. i've also read moto phone use stripped version android leaner meaner. say see speed phone tasks, much faster. 64gb/4gb ram model.",positive,['faulty product']
"November 20, 2017",5, nice phone//////////////////////////////////////////,neutral, 
"November 20, 2017",5, phone two week now. satisfied. perform expect well size great. glad get 64gb 4gb ram. speed awesome!,positive, 
"November 19, 2017",5, phone really good. really nice camera memory store much it. slow great price.,positive, 
"November 19, 2017",5," motorola again! fantastic device, big step moto g4 plus. use phone at&t;, verizon, t-mobile device work well 3 carriers. unfortunately verizon at&t; block phone utilize wifi call volte. t-mobile not, feature work great t-mobile. pros: inexpensive reliable quick carrier agnostic qualcomm quick charger included. cons: single front face speaker isn't great quiet side. poor low light camera performance. final thoughts: phone truly budget king. look spend $300 phone, use carrier want. phone get. thing customer hesitant play graphically intensive games, someone look stellar camera.",negative, 
"November 18, 2017",4, another motorola phone need memory. price good easy use.,positive,['price']
"November 18, 2017",4, nice phone. work advertised. like good samsung s3,positive, 
"November 18, 2017",5, moto g5plus one best phone ever had. love octa-core processor 4 gig ram. hook boost mobile fine. turbopower charger awesome! charge phone 100% hour cases. would buy phone heartbeat. camera crystal clear. issue negative thing say it.,positive, 
"November 18, 2017",5, great fast phone great black friday pricing best buy. like much good clog extension android buy (alcatel) last year.,positive, 
"November 18, 2017",5," four week ago, research budget phones, buy moto g5 plus 5th generation 64 gb wife and, base experience, one day ago. g5 feel solid, fast, bloatware. camera good battery charge quickly. everything much high price phone well.",positive,['price']
"November 18, 2017",5, nice phone great features. screen large. love it.,positive, 
"November 17, 2017",4, 64 gb 4 gb ram phone. price great phone. pluses: expandable storage good camera/video negative: need cover phone look fragile,positive,['price']
"November 17, 2017",5, heard come load extra apps never use. complicate learn use. good battery life far.,neutral, 
"November 17, 2017",4, love phone. take great picture plus kids.,positive, 
"November 17, 2017",5," phone truly amazing, fast i'm glad catch black friday sale. screen resolution sharp, high quality. also appreciate memory capacity. highly recommend phone.",positive, 
"November 17, 2017",5, use samsung switch moto price well features. great change like moto design/experience.,positive,['price']
"November 6, 2017",5, like phone. replace 23 month old (pure) android device die boot loop issue. battery life 3x well usually report 2 day remaining. usually can't tell difference speed. build quality feel par expensive device. negative lack nfc use usb 'c' cable.,negative,"['customer service', 'price']"
"November 1, 2017",5," price smart phone get hand.all provider try rope monthly payments. first unlocked phone, i'll never go back. g5 plus 64 gb late capability reasonable price. can't see would need 3 4 time cost.",neutral,"['price', 'faulty product']"
"October 30, 2017",4," bit torn rate phone base budget smartphone smartphone overall. decide bit mix, hence 4 star review. i'll cut chase: phone outstanding price. purchase 64 gb 4 gb ram version, well worth price admission. come galaxy s6 active at&t;, love speedy phone compare 2 year-old flagship. expandable storage another huge plus -- add 64 microsd card plenty room entire music collection. phone speedy stock android (mostly) preferable skin version android lg samsung. battery life good. need aren't needs, i've yet make full day moderate-to-heavy use. compromises? won't go build -- metal back side plastic -- recommend get case phone anyway, consider camera module stick out, good tpu case make flush rest body. even nfc, think i'd hate isn't huge deal. apple pay iphone se month speed transaction faster, could tell, use credit card chip. no, major compromise camera. basically par old galaxy s4 camera, though s4 slightly faster shutter speed, make capture low-light shot bite easier. image less grainy g5 plus compare dinosaur s4. performance really solid phone. app crash minimal, everything works. find 5.2 inch screen good size; 5.5 would large use daily basis. primary competitor phone probably moto g5s plus, around $50 more. worth upgrade special edition? don't think so. first all, large screen battery size decrease battery life. secondly, camera comparison test i've see two phone indicate expensive phone actually bad low-light performance. cheap moto g5 plus capture faster too, great 2 young child like move fast. unlock big plus, too. we've at&t; years, budget changes, nice know take phone t-mobile metro pc fuss muss. temper expectations. purchase moto g5 plus, aren't get galaxy s8. s7. iphone 8. get phone blaze tasks, without tie single carrier, affordable price. in-depth review, please watch review mr.mobile youtube. michael know he's talk about. good stuff.",positive,['price']
"October 27, 2017",3, problem sound jack work right.. first work two day didn't. rru,neutral, 
"October 22, 2017",5," buy replace samsung galaxy s5 16gb memory. need upgrade s5 keep run internal memory keep delete apps. usually buy new, current model phone ebay, look around first. happy moto purchase. close stock android get without buy google phone; run android 7 (nougat) promise update oreo; fingerprint sensor actually works, excellent wifi fast. thing doesn't nfc, big deal me. excellent screen, super resolution $700 phones. 1920x1080, fine. also 4gb ram. think would miss samsung, don't. moto excellent phone amzing buy $300. buy best buy rather amazon case amazon preloads apps. haven't shot video yet, still photos okay smart phone photo capture always phone you. phone 2 weeks, cannot comment reliability. far, happy purchase.",positive,['customer service']
"October 16, 2017",4," far decent phone doesn't bloatware phone factory. uber,yp thing remove uninstall/disable free space. phone operate flawless apps. notice apps restart phone totally close app(might app alone). plenty ram(4gb) choose always suffer slow phone. 5.2"" screen big enough see need. although 5gs 5.5"" screen. phone water resistant ram. wish ""nfc"" u model. checked moto's site 8.0 oreo upgrade say must wait carrier send out. well unlocked phone go carrier want. prepay carrier may never get newest""os"". moto available website. 7.0 start with. that's well big 3 start! non flagship phone still run 4.4,5.1, 6.0 os.",positive,['faulty product']
"October 14, 2017",5, good phone price. would recommend.,positive, 
"October 14, 2017",5, work great problem all. would buy,neutral, 
"October 13, 2017",5, great battery. great storage 64 gigabites. great ram. great service price bestbuy. first time buying unlocked phone. love it.,positive,"['price', 'faulty product']"
"September 25, 2017",5, really good phone person need high end price.,neutral, 
"September 22, 2017",1," look forward use phone- 64 internal gig memory low price nice bonus. however, phone multiple serious issue force return it. could never get connect bluetooth 2008 jeep's stock head unit (uconnect). use dozen different phone unit since own vehicle, yet one refuse work it. would always pair, never connect. bad problem constant crashing. felt like every time turn around try something phone, recover crash, re-initiating. couldn't believe frequently thing re-boot. truly shell-shocked. thanks best buy's stellar customer support, able return product, choose another device without issues. thank best buy!",positive,"['customer service', 'price']"
"September 17, 2017",1, slow phone. bluetooth always disconnecting. issue wi-fi. frustrating returned. wouldn't recommend.,negative, 
"September 15, 2017",5," without experience regard new phone compare old iphone 4s. like large, crisp display, quick precise fingerprint reader, long battery life ease use.",positive, 
"September 15, 2017",5," upgraded galaxy s5. phone blow one water way (granted three year newer). low megapixel count back face camera microusb 2.0, otherwise incredible upgrade. nice light big.",neutral, 
"September 15, 2017",5, love motorola phones! lot bell whistle looks good too. fast. love fingerprint unlock.,positive, 
"September 15, 2017",4, rat 4 star mostly bc don't like ringers. love circle show battery level new fingerprint button.,negative, 
"September 15, 2017",5," phone several weeks, think excellent. similar spec galaxy s8 less half price. iphones start $1k now, you'd fool purchase flagship phone one like one go $300.",positive, 
"September 15, 2017",4," nice phone, charge fast, good budget phone fully loaded.",positive, 
"September 15, 2017",5," excellent phone good performance !!!! apart nfc, don't see negative point ftom last 3 week",positive, 
"September 15, 2017",5," product good, price worth best buy service also good.",positive,['price']
"September 15, 2017",5," value money. great phone, great camera, good feature",positive,['price']
"September 15, 2017",5," for$260, get flagship phone feel moto g5 plus. snapdragon 625, 4gb ram, 64gb rom, camerars best, fingerprint reader etc.,.",positive, 
"September 15, 2017",4, run pure android unique features. love phone,positive, 
"September 15, 2017",5, compare elite samsung products. good one price.,neutral, 
"September 15, 2017",5," great cell phone, bang buck. functionality cool close flagship.",positive, 
"September 15, 2017",5," phone good, cheap. get replace old phone charge port blew, replace phone fast. phone suppose to, continue life minimal disruptions.",neutral,['customer service']
"September 15, 2017",5," one best value smartphones. want do, some.",positive,['price']
"September 15, 2017",5," upgraded moto g2 difference like night day. upgrade storage ram make haven't noticed sort performance issues. fingerprint sensor nice touch, make easy pick use phone one hand. old phone stereo speakers, call speaker phone play music sound good me. also like feel phone, feel like quality product. you're look good smartphone won't break bank, one sure please.",positive, 
"September 15, 2017",4," great camera, good sound. i'm overall happy purchase!!",positive, 
"September 11, 2017",4," solid phone, great battery, great signal, use samsung galaxy s6, die replace it, g5 pure android lack lot feature s6 has.",positive,['customer service']
"September 10, 2017",5," phone seem well build come android nougat. offer enough feature power daily web browsing, gaming, texting/messaging/calling/etc.",neutral, 
"September 10, 2017",5," first smart phone extensive research decide model base many, many reviews. find sale $239 64mb model take plunge. far love phone! first off, it's great phone call quality excellent. ""smart"" feature i'm still learn love far. camera quality great. apps easy load use. ""butt dialed"" time phone pocket don't know happen find day. importantly, immediately take uk work perfectly (t-mobile user). many case screen protector option bb brick mortar stores, plenty amazon ebay. would make purchase again.",positive, 
"September 10, 2017",4," take bit get set along trip provider since best buy didn't know help, phone seem ok",positive, 
"September 9, 2017",5, get phone reading lot review different tech sites. disappointed. phone aesthetically please sport desirable feature one would look today phone. feature miss nfc don't really care much since phone happens backup phone me. make sure go 4gb ram 64 gb storage model since make investment future proof time least. fingerprint scanner fantastic far responsive phone used.,neutral, 
"September 9, 2017",5, age 78 first smartphone. check many phone internet one right one me. bestbuy store town moto g5 plus opened whole new world me. get prepaid plan 2 gb call kid grandkids anytime. download manual g5 tablet learn every day. great little phone.,positive, 
"September 9, 2017",5, can't understand anyone would want spend $600 plus cell phone moto g5 plus fraction price. highly recommend it.,neutral, 
"September 8, 2017",5," purchase phone return samsung s8. s8 seem fragile busy care price it. moto gs5 affordable thing g8 do, operate different. i'm impressed performance phone, easy navigate, quality camera, large storage space. would recommend phone anyone.",positive,"['customer service', 'price']"
"September 8, 2017",5," go old galaxy 4 give half day battery life day. i've hold want spend new phone keep go black me, etc. reading unlocked motorola decide nothing lose. happy did! need phone calls, check email, surf internet i'm old obsess snap chat anything. phone fantastic. go day still another day battery life left. phone easy figure out. love thumbprint touch log in, love gentle swipe right leave bottom button get need go. set phone completely intuitive figure everything. go carrier transfer text message contact phone. freak motorola really cool. luv bloat apps never use stuck phone. can't believe $300. happy reception/calling/volume. it's couple week problem thus far. would highly recommend.",positive,['faulty product']
"September 8, 2017",5," nice phone, wait sale best buy though, screen bright battery last day",positive, 
"September 8, 2017",5, dont care ui much dependable stable.,neutral, 
"September 8, 2017",5, suit need travel phone work every carrier everywhere. it's fast prefer small phone also hold without inadvertently touch screen. plenty storage well.,neutral, 
"September 8, 2017",5, awesome phone! clean android without bloatware amaze battery life. would buy mine lose stolen. switch iphone 6 regrets.,negative, 
"September 8, 2017",5," great phone great price. fluid ui, snappy performance, great screen. love fingerprint sensor too, first phone i've own one. admittedly, love moto device 3 prior this( moto x 2013, pure edition, moto g 3rd gen). honestly, best bunch. huge phablrt, still large enough use content. happy camera too. take great shots. can't go wrong one.",positive, 
"September 8, 2017",5," thing make motorola moto g5 plus best budget phone planet that, part, doesn't feel like one all. looks, feel operate like much pricy phone, mean wallet-watchers get great deal $299",positive, 
"September 8, 2017",4, great performance resolution like model,positive, 
"September 8, 2017",3," review read phone true form, however me, speaker deal breaker. far worst many cell phone history. said, moto g series seem like good phone budget.",neutral, 
"September 8, 2017",5," watch read lot review purchase phone. point best phone 300, right. great finger print reader. open everything quickly. good camera.",positive, 
"September 5, 2017",5, phone simple get job done. doesn't best quality camera good enough take quick photo needed. phone also doesn't bloatware huge plus.,neutral, 
"September 5, 2017",5, wonderful phone. responsive. problem far.,positive, 
"September 5, 2017",4," samsung galaxy user ever since get first smart phone 10 year ago want new one well, galaxy 8 new note. wife could justify pay $800-$900 new phone give budget $300. spend week scour best buy, verizon amazon right fit preference faster processer large internal memory. finally start browse open box item best buy's site stumble across moto g5 plus $299. 64g memory (first qualification) process speed make galaxy 5 seem like turtle. also unlock phone meant could take carrier want (as long carrier could use sim card phone). con direction include add memory card sim card picture drawing helpful simple mind. end go tube find video easy add sim memory card. happy day here. phone blow away anything ever had.",positive, 
"September 4, 2017",5," i'm impress motorola g5+. thin light, gold color rich looking, battery last long time, easy use. versatile since use cell companies. transfer information old motorola e minutes, drop tracfone sim minute everything working.",positive, 
"September 4, 2017",4, great mid-range phone. wife dont need excessive apps bloat-ware common flagship phones. phone exactly need half cost flagship phones.,positive,['price']
"September 4, 2017",5, best phone price great option love it!,positive,['price']
"September 3, 2017",5, excellent cell phone less half provider cell service asked. recommend type phone friends.,positive, 
"September 3, 2017",5," buy replace kid age m8 phone phone way better! love fingerprint sensor longer worry sibling find pin pattern password. screen super sharp, phone fast, gripe would wish speaker louder.",positive,['customer service']
"September 3, 2017",5," like fact memory, great buy money.",positive, 
"September 3, 2017",5," great phone, easy use unwanted apps!!! great camera love different add features.",positive, 
"September 2, 2017",4, job virtually feature samsung 8.,neutral, 
"September 2, 2017",4," overall good product, don't expect much. unquestionably good product run daily need",positive, 
"September 1, 2017",5," excellent choice unlock phone. budget phone feature comparative top brand phone $600 up. good battery life. clear voice never problem loose connection, include wi-fi. recommend phone prepay services.",positive, 
"September 1, 2017",5," motorola fan due fact ship vanilla android o phone. moto g series affordable range new moto g5 plus seem good choice fit budget. phone great battery backup, good screen, decent camera, decent touch response. like fact come fingerprint sensor, option set make finger print sensor perform additional action swipe left, swipe right, short hold, long hold back, recent apps, lock/unlock google respectively. like best help fully utilize screen additional onscreen button need functions.",positive, 
"September 1, 2017",4, good spec performance price. sd card slot big plus nfc.,neutral, 
"September 1, 2017",3, recommend phone look unlocked,neutral,['faulty product']
"September 1, 2017",4, get everything need high end phone lowend price. love phone.,positive, 
"September 1, 2017",4," price, unbeatable value. camera good flagship phone couple year ago finger print scanner control great novelty. phone run smoothly. quibble convenience generally add stock android fact manufacturer miss ability set custom ringtones specific callers.",positive, 
"September 1, 2017",5," upgraded iphone 5c 8gb moto g plus 5 phone.... seem well made/ work well, find answer phone bit challenging/ get use it. nice screen camera like bar code qr code reader already build camera app/ use second day! easy! course price! (another 60 day buy it)",positive, 
"September 1, 2017",4," phone 1 week today. would anyone pay 2-3x samsung s8 iphone7? haven't issue camera image quality, like mentioned. seem bit heavy, nothing really compare to. ""find"" thing over, even though samsung (difference android revision?). easily transfer contact download utility. pay $249 load version.",positive, 
"September 1, 2017",4," solid phone enough punch, price doesn't break bank. go 64/4gb.",neutral,['price']
"August 10, 2017",2," phone great except camera shutter speed. would take great photo but, object still, usually isnt case. snappy responsive device, work great social medium needs! adroid skin simple like lot.",positive, 
"August 6, 2017",2," second moto g phone, start work really well, stock android awesome feature awesome price. issue two month usage, i've start notice issue wi-fi connectivity, everywhere, i've see forum it's recurrent issue phone, would guess it's software problem",positive, 
"August 2, 2017",5," lot like phone. first size. large well read type big hard hold put pocket. good compromise 5.2 inches. hold one hand slip pant pocket. large would much. display ip easy read. small text nice sharp. move right along pauses. sometimes hang couple second use voice text it. go app update faster google nexus 7 ver. 2 tablet have. almost keep review select update list. near pure android mean bloat ware unwanted apps find phones. google phone would better look per android experience, come close enough hundred dollar cheaper. build quality seem good. month sign problems. negative few. miss proximity transmitter receiver barometer. screen little hard read bright sun sure compare phones. may same. much improve little shade. location power button would sometimes turn intended. greatly reduce get incipio case best buy. little pricey twenty buck really like think worth it. accessory temper glass screen protector super shieldz. get 99% stick except one small part upper right corner, problem. work phone? fine. voice quality seem fine talk hearing. hear fine incoming call quality good. incoming quality bad, well, fault phone. reception range seem average, nothing exceptional nothing bad. gps appear quick lock onto signal compare others had, old technology. happy phone, would buy recommend others.",positive, 
"July 28, 2017",4," good phone. fingerprint scanner fast accurate, screen responsive, etc. minor setting dont work terribly well: adaptive brightness keep turn off, battery saver randomly turn phone 80-90% charged. thing moto software keen about, disappointed need go trouble root change. otherwise, happy purchase.",positive, 
